row_id,RA,DEC,p_final,q_group,status,nearest_catalog,nearest_sep_arcsec,my_grade,first_grade,lensjudge_grade,lj_lean_grade,lj_multi_grade,qualified,tier,disqualify_reason
s_154369_2000,67.06782397664917,-32.299990493864186,0.8992410024356168,0.03925693133019746,KNOWN_LOCAL,des_jacobs2019,0.35386198766387844,D,D,C,C,,False,none,not-new (KNOWN_LOCAL)
s_228361_4814,11.015589694611535,-17.90978828810053,0.8957933795527782,0.03925693133019746,NEW,storfer2024,2768.7177151360725,D,D,C,C,,False,none,both<B
s_330237_4562,327.31380881595555,-0.21434797212903564,0.7377918569900386,0.04784523169712127,KNOWN_LOCAL,des_jacobs2019,0.14033548831758613,C,C,D,D,,False,none,not-new (KNOWN_LOCAL)
s_496941_1500,2.7555800075539905,30.206305929933354,0.7041239630648498,0.04784523169712127,NEW,curated,3732.9528318084076,C,C,D,D,,False,none,both<B
s_354959_836,29.97082825934349,4.152055934663545,0.6810898734662707,0.04784523169712127,NEW,storfer2024,1154.7094477703008,C,C,D,D,,False,none,both<B
s_164098_3823,29.12894163963596,-30.235498626472832,0.6756859827543058,0.04784523169712127,NEW,inchausti2025,2343.1006920981113,C,C,D,D,,False,none,both<B
s_329092_6129,41.17059702676463,-0.14366937810191513,0.8882255296120368,0.03925693133019746,KNOWN_LOCAL,des_jacobs2019,0.20805322354210523,D,D,D,D,,False,none,not-new (KNOWN_LOCAL)
s_271722_6347,29.177788639999026,-10.183424246455445,0.8756626703871678,0.03925693133019746,KNOWN_LOCAL,des_jacobs2019,0.8640490330910272,C,C,D,D,,False,none,not-new (KNOWN_LOCAL)
s_334782_7592,23.70528577005768,0.8656842049699922,0.8203800922841562,0.03925693133019746,NEW,curated,1514.2034677826534,C,C,D,D,,False,none,both<B
s_202748_736,24.530823189028375,-22.84720290895931,0.7750889261251728,0.03925693133019746,NEW,storfer2024,3318.512303547849,D,D,D,D,,False,none,both<B
s_301643_2883,13.413104608929977,-5.03373791516131,0.7532193600050743,0.04784523169712127,KNOWN_LOCAL,des_jacobs2019,0.547410514620442,D,D,C,C,,False,none,not-new (KNOWN_LOCAL)
s_193648_2249,63.74555290662454,-24.560294536917507,0.7367511582222135,0.04784523169712127,NEW,storfer2024,1975.9954245232736,C,C,D,D,,False,none,both<B
s_325163_4488,138.8481573065716,-0.922617408265859,0.7356701677637688,0.04784523169712127,NEW,curated,106.39941170233475,D,D,C,C,,False,none,both<B
s_248984_4311,334.94570547592554,-14.388249891140987,0.7079150657229525,0.04784523169712127,NEW,huang2021,6879.82202306338,C,C,D,D,,False,none,both<B
s_408409_3061,234.4938331482746,13.555000337437113,0.6913332224242807,0.04784523169712127,NEW,huang2021,4205.868342384255,D,D,C,C,,False,none,both<B
s_349160_5114,18.11106964846924,3.293689630593915,0.6873579808735089,0.04784523169712127,NEW,curated,1472.5126367208595,C,C,D,D,,False,none,both<B
s_368278_5128,131.3321253821093,6.607705381068236,0.6824441211676167,0.04784523169712127,NEW,curated,6533.211242148094,C,C,D,D,,False,none,both<B
s_490202_3995,231.32064811154234,28.862523745908327,0.6735290484009695,0.04784523169712127,NEW,curated,1790.1549287357639,C,C,D,D,,False,none,both<B
s_327455_3900,351.92699672879473,-0.7388780702731819,0.9069946085203482,0.03925693133019746,NEW,curated,3181.6584441919376,D,D,C,C,,False,none,both<B
s_300671_3758,129.61537361688903,-5.210011918078671,0.8987277869175652,0.03925693133019746,NEW,storfer2024,7852.865472545598,C,C,D,D,,False,none,both<B
s_303153_5284,32.04059035190061,-4.697744701574532,0.7042980437284234,0.04784523169712127,NEW,storfer2024,2186.9476031766862,C,C,D,D,,False,none,both<B
s_181937_7740,60.157035563037226,-26.630127738407243,0.6847034319345717,0.04784523169712127,NEW,curated,649.3688158069181,C,C,D,D,,False,none,both<B
s_247751_5309,16.969525104017315,-14.44797781075057,0.8169177701123844,0.03925693133019746,KNOWN_REMOTE,curated,773.9195891619015,D,D,C,C,,False,none,not-new (KNOWN_REMOTE)
s_456330_331,218.10918381511758,22.139813010098862,0.6902874303627476,0.04784523169712127,NEW,curated,4372.742007620768,D,D,C,C,,False,none,both<B
s_339804_1875,199.03268972107207,1.4584029963062541,0.6749188838416613,0.04784523169712127,NEW,storfer2024,1719.016554612666,D,D,C,C,,False,none,both<B
s_399035_961,354.8256058768844,11.679027455771427,0.8653112061542985,0.03925693133019746,NEW,curated,6412.701010685695,C,C,D,D,,False,none,both<B
s_90717_890,332.2509537304233,-46.831521031114484,0.8401515151515152,0.03925693133019746,NEW,storfer2024,3551.998845101877,D,D,D,D,,False,none,both<B
s_306051_4592,38.54213447521407,-4.202007815252545,0.8072342893877821,0.03925693133019746,NEW,huang2021,2706.9869385320894,C,C,D,D,,False,none,both<B
s_488072_2121,345.8296431978366,28.225148270255225,0.7796184560780834,0.03925693133019746,NEW,curated,3717.767082691494,D,D,D,D,,False,none,both<B
s_341727_6330,319.92617495591725,1.811349597831484,0.7556976744186047,0.03925693133019746,NEW,curated,3365.009582052191,C,C,D,D,,False,none,both<B
s_186949_6831,15.877374442256324,-25.66755035667529,0.7340534623181193,0.04784523169712127,NEW,storfer2024,4199.712789385785,C,C,D,D,,False,none,both<B
s_213643_3766,74.756092582098,-20.75180341160157,0.7232375478927203,0.04784523169712127,KNOWN_LOCAL,des_jacobs2019,0.31271689528702634,C,C,D,D,,False,none,not-new (KNOWN_LOCAL)
s_402381_713,129.82846819426146,12.418180924553164,0.7195913593507578,0.04784523169712127,NEW,huang2021,2286.157518388269,D,D,D,D,,False,none,both<B
s_153129_1449,60.73326915841843,-32.55933541740611,0.7116365237114634,0.04784523169712127,NEW,huang2021,1200.6817866122483,C,C,D,D,,False,none,both<B
s_422208_3686,197.96183716120171,16.09424117669485,0.6669747372786101,0.04784523169712127,NEW,huang2021,5035.3207705423565,D,D,D,D,,False,none,both<B
s_256191_777,27.473915816296305,-13.10268193579142,0.8351931456383823,0.03925693133019746,KNOWN_LOCAL,des_jacobs2019,0.16324667678410176,D,D,C,C,,False,none,not-new (KNOWN_LOCAL)
s_329032_7755,26.01675920798786,-0.12957069912792452,0.9693969435999614,0.03925693133019746,KNOWN_LOCAL,des_jacobs2019,0.18034243772796843,C,C,D,D,,False,none,not-new (KNOWN_LOCAL)
s_354090_1931,172.38034557760108,3.9911628037572453,0.9464602578323525,0.03925693133019746,NEW,curated,5909.012371451638,C,C,D,D,,False,none,both<B
s_217653_6794,63.161556343862514,-19.90233755457662,0.935970747342842,0.03925693133019746,KNOWN_LOCAL,des_jacobs2019,2.765350443336604,D,D,D,D,,False,none,not-new (KNOWN_LOCAL)
s_277239_4752,347.80144355915314,-9.402593600116594,0.8587359519305664,0.03925693133019746,NEW,huang2021,6.1925253118493275,C,C,D,D,,False,none,both<B
s_251911_1039,8.6160889754146,-13.814237346050565,0.8586042916109362,0.03925693133019746,NEW,huang2021,788.460037196138,C,C,D,D,,False,none,both<B
s_479175_1152,2.6061841339547525,26.69049956570144,0.8357660999581569,0.03925693133019746,NEW,curated,3735.8521578401946,C,C,D,D,,False,none,both<B
s_308755_2901,355.4229073357367,-3.9533952289530583,0.8229925397086337,0.03925693133019746,NEW,inchausti2025,1588.858259186116,C,C,D,D,,False,none,both<B
s_200067_3273,17.235833794438772,-23.253308205395072,0.8209925397086337,0.03925693133019746,NEW,inchausti2025,1205.2847664845426,C,C,D,D,,False,none,both<B
s_449332_562,139.20441903993478,20.90352688449072,0.8048164128230575,0.03925693133019746,NEW,storfer2024,7860.838122822999,C,C,D,D,,False,none,both<B
s_435247_2021,5.602831020040574,18.49576508290512,0.7902862284760067,0.03925693133019746,NEW,curated,2523.97524368071,C,C,D,D,,False,none,both<B
s_385668_1559,197.71197068057856,9.459313667429473,0.7704517471678411,0.03925693133019746,NEW,storfer2024,5419.916868237988,C,C,D,D,,False,none,both<B
s_334965_1834,69.28967682034911,0.731144311675644,0.7441445902832549,0.04784523169712127,NEW,storfer2024,13466.460032938194,D,D,D,D,,False,none,both<B
s_205505_2309,49.996566889166644,-22.289522493293227,0.715751362480044,0.04784523169712127,NEW,curated,1106.3184798033556,D,D,D,D,,False,none,both<B
s_282202_870,162.82228816627563,-8.580638910594589,0.7144977674243878,0.04784523169712127,NEW,huang2021,5038.304364556333,C,C,D,D,,False,none,both<B
s_238185_7309,58.576311055976895,-16.16626973649299,0.6866578061314904,0.04784523169712127,NEW,storfer2024,2764.161761246818,C,C,D,D,,False,none,both<B
s_45691_1628,319.111454294476,-59.78489889483525,0.6739108383412181,0.04784523169712127,NEW,storfer2024,3743.2544897713005,D,D,D,D,,False,none,both<B
s_482428_2641,193.35653504544146,27.245036226430116,0.6701280091945454,0.04784523169712127,NEW,storfer2024,4208.527681893811,C,C,D,D,,False,none,both<B
s_302243_3005,163.89860178983926,-4.994821242245768,0.8722491568775622,0.03925693133019746,NEW,inchausti2025,1173.6980513987103,C,C,D,D,,False,none,both<B
s_45691_1627,319.11386939209586,-59.78386655835821,0.8234890769877797,0.03925693133019746,KNOWN_LOCAL,des_jacobs2019,0.19000237279796062,D,D,D,D,,False,none,not-new (KNOWN_LOCAL)
s_350667_7025,35.3075477201832,3.6177781460000085,0.729031007751938,0.04784523169712127,NEW,huang2021,3350.0650826740443,C,C,D,D,,False,none,both<B
s_355412_4278,143.44275219344877,4.333817183325518,0.7282695142066131,0.04784523169712127,NEW,storfer2024,8712.659697528356,C,C,D,D,,False,none,both<B
s_277367_3873,20.086217576948048,-9.164935912217572,0.683778156082029,0.04784523169712127,NEW,storfer2024,2300.9998029586104,C,C,D,D,,False,none,both<B
s_301694_5628,26.26790816132988,-4.930937014718946,0.9787432908345075,0.03925693133019746,KNOWN_LOCAL,des_jacobs2019,0.3493152445042032,C,C,D,D,,False,none,not-new (KNOWN_LOCAL)
s_156771_236,54.321934256141745,-31.870442300709506,0.9787432908345075,0.03925693133019746,KNOWN_LOCAL,des_jacobs2019,0.3218015258617729,C,C,D,D,,False,none,not-new (KNOWN_LOCAL)
s_229874_2778,47.70872850838924,-17.774767620481857,0.8631839085475036,0.03925693133019746,KNOWN_REMOTE,huang2021,1993.1092385744084,C,C,D,D,,False,none,not-new (KNOWN_REMOTE)
s_379900_4653,178.76009594309286,8.623235204353232,0.8187013697851138,0.03925693133019746,NEW,curated,1495.7451940407577,C,C,D,D,,False,none,both<B
s_164280_5693,81.5919483768804,-30.19804677864233,0.8066309277334123,0.03925693133019746,NEW,storfer2024,2269.459814108049,D,D,D,D,,False,none,both<B
s_325152_2670,136.03307038603407,-0.9980620497818639,0.7991026348188898,0.03925693133019746,KNOWN_REMOTE,curated,4680.425350318011,C,C,D,D,,False,none,not-new (KNOWN_REMOTE)
s_277502_3757,54.26121994579799,-9.184571618626446,0.7692694233359596,0.03925693133019746,NEW,storfer2024,1347.8305483525037,C,C,D,D,,False,none,both<B
s_459427_2513,335.57995362207004,22.74186019111656,0.7553923198226996,0.04784523169712127,NEW,storfer2024,7303.361821635373,C,C,D,D,,False,none,both<B
s_147099_21,62.81967371016649,-33.87221838244152,0.7472292399677102,0.04784523169712127,NEW,storfer2024,4327.175555325397,D,D,D,D,,False,none,both<B
s_296542_1335,173.34683048496362,-6.066751759986759,0.7428628117913831,0.04784523169712127,NEW,inchausti2025,2686.0276563218795,D,D,D,D,,False,none,both<B
s_400428_2042,350.37638921501906,11.974163643297613,0.7200834487995429,0.04784523169712127,NEW,huang2021,1769.4092746753872,D,D,D,D,,False,none,both<B
s_302880_2650,323.41855421572257,-5.015446523833224,0.694227032867939,0.04784523169712127,NEW,storfer2024,10622.40831737651,D,D,D,D,,False,none,both<B
s_339773_3681,191.48971934104588,1.589843413844144,0.6808027820293745,0.04784523169712127,NEW,curated,1986.1102800271613,D,D,D,D,,False,none,both<B
s_443988_1983,155.06581227467979,19.96157848438472,0.6667856650395741,0.04784523169712127,NEW,curated,6651.3029107075035,D,D,D,D,,False,none,both<B
s_352653_3933,172.61530510335095,3.8469557608872775,0.6655332529636327,0.04784523169712127,NEW,curated,6360.930534359895,C,C,D,D,,False,none,both<B
s_276648_489,198.02495050595562,-9.606542449919411,0.9478576032261307,0.03925693133019746,NEW,inchausti2025,5706.586991256118,D,D,D,D,,False,none,both<B
s_504880_1499,152.07714736474753,31.699482510427814,0.845004670544891,0.03925693133019746,KNOWN_REMOTE,huang2021,6029.064188568921,D,D,D,D,,False,none,not-new (KNOWN_REMOTE)
s_380101_3843,229.60662504528167,8.57098523775654,0.8268950943754231,0.03925693133019746,NEW,huang2021,2408.675003835475,D,D,D,D,,False,none,both<B
s_109272_7450,325.0264154121765,-42.129507736250694,0.8037874399388529,0.03925693133019746,KNOWN_LOCAL,des_jacobs2019,0.19927283938725854,D,D,D,D,,False,none,not-new (KNOWN_LOCAL)
s_424717_222,130.68745477464506,16.38513955463382,0.7293844534780545,0.04784523169712127,NEW,inchausti2025,1578.11166983844,C,C,D,D,,False,none,both<B
s_492578_3892,189.52020978437278,29.33739374688955,0.6903889528193325,0.04784523169712127,NEW,curated,4972.277354506358,C,C,D,D,,False,none,both<B
s_243615_4839,27.6866595360229,-15.249770277552532,0.6760933070496323,0.04784523169712127,NEW,storfer2024,3550.5397761167733,C,C,D,D,,False,none,both<B
s_422850_1362,4.7288343628694465,16.20645998142077,0.6639542200207563,0.04784523169712127,NEW,storfer2024,5411.5743519603675,D,D,D,D,,False,none,both<B
s_137557_2365,43.397143511293535,-35.79208791335543,0.975132615795261,0.03925693133019746,KNOWN_LOCAL,des_jacobs2019,0.11719517963620515,D,D,D,D,,False,none,not-new (KNOWN_LOCAL)
s_139825_1178,18.9225855441863,-35.338618948305516,0.9641522816326104,0.03925693133019746,NEW,curated,3370.573785145636,D,D,D,D,,False,none,both<B
s_481093_3682,179.14343227594568,27.03312333384889,0.8473196948564892,0.03925693133019746,NEW,curated,2337.0764992557756,C,C,D,D,,False,none,both<B
s_305109_1090,162.44705273157706,-4.555450559348706,0.8409642665044869,0.03925693133019746,NEW,huang2021,5288.401621979379,D,D,D,D,,False,none,both<B
s_323986_4148,204.6865846591424,-1.1514305299668477,0.8387198124359065,0.03925693133019746,KNOWN_LOCAL,kids_links2019,0.34609052656850947,D,D,D,D,,False,none,not-new (KNOWN_LOCAL)
s_310233_4798,5.37697961554184,-3.459793211012389,0.816226310649285,0.03925693133019746,NEW,curated,646.1153324860943,C,C,D,D,,False,none,both<B
s_494983_1042,159.28404934306792,29.69177795939055,0.7264520090382159,0.04784523169712127,NEW,curated,957.8839199262925,C,C,D,D,,False,none,both<B
s_457589_2183,198.20088782258773,22.486939013547993,0.721558520844235,0.04784523169712127,NEW,huang2021,5167.6297617324135,D,D,D,D,,False,none,both<B
s_128410_368,73.20106947486991,-37.86154445080953,0.7131713371193303,0.04784523169712127,NEW,storfer2024,2622.92848156657,C,C,D,D,,False,none,both<B
s_455558_925,9.822742229819394,22.166682439411016,0.6960327433184575,0.04784523169712127,NEW,curated,4286.1506273771765,C,C,D,D,,False,none,both<B
s_332512_2090,176.18675010416817,0.22966308487507675,0.6914742189545476,0.04784523169712127,KNOWN_LOCAL,kids_links2019,0.06089560438937882,D,D,D,D,,False,none,not-new (KNOWN_LOCAL)
s_198722_708,11.002296547505662,-23.60408567929083,0.6745681074039283,0.04784523169712127,NEW,huang2021,1881.7855939873814,D,D,D,D,,False,none,both<B
s_327455_3903,351.9269684860887,-0.7399453227420848,0.6723980433370985,0.04784523169712127,NEW,curated,3185.311623706078,D,D,D,D,,False,none,both<B
s_234043_251,58.44267508004141,-17.11091708986147,0.9880456164159028,0.03925693133019746,KNOWN_LOCAL,des_jacobs2019,0.06380982717686398,D,D,D,D,,False,none,not-new (KNOWN_LOCAL)
s_162970_74,62.55541992332787,-30.623823951125555,0.9223825822998858,0.03925693133019746,KNOWN_LOCAL,des_jacobs2019,0.13219481244603648,C,C,D,D,,False,none,not-new (KNOWN_LOCAL)
s_246374_5135,21.221161304174274,-14.717419046038245,0.9098388980286762,0.03925693133019746,KNOWN_LOCAL,des_jacobs2019,0.2853037396785655,C,C,D,D,,False,none,not-new (KNOWN_LOCAL)
s_298571_5435,322.7906197149253,-5.667879067498548,0.85820650128267,0.03925693133019746,NEW,storfer2024,8365.972832205147,D,D,D,D,,False,none,both<B
s_59700_3512,312.1844586269774,-55.14497162928636,0.8377818907085111,0.03925693133019746,NEW,storfer2024,3931.0103412756835,C,C,D,D,,False,none,both<B
s_139817_1118,16.46997214576496,-35.34171903965354,0.8359546072140057,0.03925693133019746,NEW,curated,3972.978834723053,D,D,D,D,,False,none,both<B
s_46593_1684,41.777204076689664,-59.29221441246324,0.8229919700518613,0.03925693133019746,KNOWN_LOCAL,des_jacobs2019,0.31450247569892675,D,D,D,D,,False,none,not-new (KNOWN_LOCAL)
s_395772_513,243.05995582269264,11.150075807293806,0.7982904117188309,0.03925693133019746,NEW,storfer2024,3576.8057520884468,D,D,D,D,,False,none,both<B
s_254727_3540,12.16079796586205,-13.175317036287517,0.7926897756069061,0.03925693133019746,NEW,storfer2024,5008.315903253215,D,D,D,D,,False,none,both<B
s_312209_2088,140.1921825702407,-3.2745733928014635,0.7844109085045096,0.03925693133019746,NEW,curated,4489.242701888268,D,D,D,D,,False,none,both<B
s_139817_1117,16.46967323787372,-35.340782490893424,0.7540156301025867,0.04784523169712127,NEW,curated,3969.6230727108396,D,D,D,D,,False,none,both<B
s_505973_2651,112.7980236152058,31.999905024491582,0.7485003885003885,0.04784523169712127,NEW,curated,2458.1294667505013,D,D,D,D,,False,none,both<B
s_485990_5892,116.64868507182575,28.064060943287224,0.7428535468685947,0.04784523169712127,NEW,huang2021,4576.90231134466,D,D,D,D,,False,none,both<B
s_457564_2658,191.36273031465103,22.52234485779968,0.7403778090987393,0.04784523169712127,NEW,inchausti2025,1809.7435432894501,C,C,D,D,,False,none,both<B
s_40838_6030,27.982816531671343,-61.13736850251107,0.7394081457083308,0.04784523169712127,NEW,curated,2503.015794932235,D,D,D,D,,False,none,both<B
s_465430_1351,168.29431649218367,23.944296586968004,0.738873829091,0.04784523169712127,KNOWN_REMOTE,curated,2697.7501394732662,D,D,D,D,,False,none,not-new (KNOWN_REMOTE)
s_149449_7411,46.401225815707356,-33.126981371640134,0.7362855660100633,0.04784523169712127,NEW,storfer2024,2273.4702428938594,D,D,D,D,,False,none,both<B
s_374010_681,133.50813294141503,7.421253205062632,0.7293906354571718,0.04784523169712127,NEW,storfer2024,2497.6643464339313,D,D,D,D,,False,none,both<B
s_205398_4077,21.103544423953803,-22.23544467656414,0.7260680447889751,0.04784523169712127,NEW,huang2021,2784.0038938865564,D,D,D,D,,False,none,both<B
s_238074_7320,29.773697472176654,-16.146035154492797,0.7199524935451815,0.04784523169712127,NEW,storfer2024,2869.0666147836205,D,D,D,D,,False,none,both<B
s_412231_2990,137.8568382393811,14.299116990145718,0.7113368305350122,0.04784523169712127,NEW,curated,6673.742173296265,D,D,D,D,,False,none,both<B
s_448059_834,159.0761149012109,20.673347551464083,0.7052877902975242,0.04784523169712127,NEW,curated,2518.023757899366,D,D,D,D,,False,none,both<B
s_424372_1689,40.65058190302989,16.471157970552124,0.6970670134767717,0.04784523169712127,NEW,storfer2024,4447.096420476089,D,D,D,D,,False,none,both<B
s_276074_3794,52.75532478490279,-9.44915165336791,0.6933899431144406,0.04784523169712127,NEW,huang2021,7.254643821661682,D,D,D,D,,False,none,both<B
s_477233_3027,181.925917108128,26.27263987025932,0.687341626554615,0.04784523169712127,NEW,curated,2000.6322438055545,D,D,D,D,,False,none,both<B
s_468091_3639,176.56159619060873,24.549299843011305,0.6684856766898197,0.04784523169712127,NEW,storfer2024,2458.6578164267967,D,D,D,D,,False,none,both<B
s_293751_2655,192.02424499119562,-6.515837016922219,0.661593002847509,0.04784523169712127,KNOWN_REMOTE,storfer2024,4592.975362644269,D,D,D,D,,False,none,not-new (KNOWN_REMOTE)
s_359017_4141,326.78012444470346,4.8013563871497675,0.6882192561507127,0.04784523169712127,NEW,curated,2172.633290986845,D,D,D,D,,False,none,both<B
s_435846_2269,163.1634123241952,18.494033651614934,0.6862643361620376,0.04784523169712127,NEW,storfer2024,2754.6333351532035,D,D,D,D,,False,none,both<B
s_293716_2711,183.23645659170833,-6.496769762515319,0.9373258348323832,0.03925693133019746,NEW,huang2021,7562.474010241575,D,D,D,D,,False,none,both<B
s_495333_455,259.79822467577793,29.64842345791971,0.9274001448804736,0.03925693133019746,NEW,curated,4462.856522751313,D,D,D,D,,False,none,both<B
s_326089_4186,10.28756969747887,-0.7303038197780273,0.9266244001082959,0.03925693133019746,KNOWN_LOCAL,des_jacobs2019,0.24074829662595945,D,D,D,D,,False,none,not-new (KNOWN_LOCAL)
s_245107_5678,53.58602439169023,-14.905804917882623,0.9060268092214236,0.03925693133019746,NEW,storfer2024,2171.154645603368,C,C,D,D,,False,none,both<B
s_94753_1953,343.45893978401534,-45.7537892995197,0.8822224862326978,0.03925693133019746,NEW,storfer2024,1263.8835038413288,D,D,D,D,,False,none,both<B
s_171608_4291,24.595687505620607,-28.73557621160702,0.8632406719493606,0.03925693133019746,KNOWN_LOCAL,des_jacobs2019,0.10935136692348292,D,D,D,D,,False,none,not-new (KNOWN_LOCAL)
s_327453_0,351.48910194048545,-0.8741370990923162,0.8628245367286007,0.03925693133019746,KNOWN_LOCAL,des_jacobs2019,0.35412944320959644,D,D,D,D,,False,none,not-new (KNOWN_LOCAL)
s_188312_7568,33.25367610758431,-25.39453119707402,0.854754687791384,0.03925693133019746,NEW,inchausti2025,527.2620931228159,D,D,D,D,,False,none,both<B
s_461697_3169,231.16753790608868,23.318996180759868,0.8394766926713071,0.03925693133019746,NEW,curated,8309.623992598259,D,D,D,D,,False,none,both<B
s_504880_1510,152.07600535187186,31.70007178280799,0.8255871667406307,0.03925693133019746,KNOWN_REMOTE,huang2021,6031.020370096694,D,D,D,D,,False,none,not-new (KNOWN_REMOTE)
s_249225_904,37.05451934507651,-14.346047468647264,0.8213110307414105,0.03925693133019746,NEW,storfer2024,3544.40903041979,D,D,D,D,,False,none,both<B
s_419357_1964,178.4533459797272,15.465499063343545,0.8156435624243844,0.03925693133019746,NEW,storfer2024,3683.9720602940315,C,C,D,D,,False,none,both<B
s_91723_491,336.6206792882873,-46.60156020843547,0.7958729697770337,0.03925693133019746,KNOWN_LOCAL,des_jacobs2019,0.20521731323990103,D,D,D,D,,False,none,not-new (KNOWN_LOCAL)
s_266046_3039,25.99894843249672,-11.27699902164971,0.7944482762290981,0.03925693133019746,NEW,curated,1609.8962915495783,D,D,D,D,,False,none,both<B
s_316698_1963,182.56332513951355,-2.5133086885607443,0.7761919979374176,0.03925693133019746,NEW,huang2021,1197.2764931959973,D,D,D,D,,False,none,both<B
s_327414_5103,341.52550516830064,-0.7020047228877169,0.7745840842135925,0.03925693133019746,NEW,curated,2126.7044038735608,D,D,D,D,,False,none,both<B
s_464376_2417,240.7898134294088,23.77011053885563,0.7698451809117172,0.03925693133019746,NEW,storfer2024,4073.6126194228837,D,D,D,D,,False,none,both<B
s_293797_3933,203.5054459797405,-6.432077656012734,0.7685539815360161,0.03925693133019746,NEW,inchausti2025,4856.887760793094,D,D,D,D,,False,none,both<B
s_387275_4365,244.66061693049247,9.827623745076567,0.765884548612142,0.03925693133019746,NEW,curated,3366.3446959254306,D,D,D,D,,False,none,both<B
s_434477_2435,163.23426713674397,18.2536919962918,0.7636356907266333,0.03925693133019746,NEW,storfer2024,3463.821918168947,D,D,D,D,,False,none,both<B
s_188222_3376,8.449551564188372,-25.520715987039328,0.7623433807046982,0.03925693133019746,NEW,storfer2024,2076.1572326747764,D,D,D,D,,False,none,both<B
s_335460_1900,193.22755138534094,0.7322863017212746,0.7615057552266855,0.03925693133019746,KNOWN_REMOTE,curated,3684.8730965387476,D,D,D,D,,False,none,not-new (KNOWN_REMOTE)
s_198841_1248,43.517642342856604,-23.58856638122861,0.7510762411734093,0.04784523169712127,NEW,huang2021,2981.024587321624,D,D,D,D,,False,none,both<B
s_392666_4565,172.91376630351013,10.831757502196325,0.7500330539739407,0.04784523169712127,NEW,curated,1914.1342066335926,D,D,D,D,,False,none,both<B
s_333756_3129,127.02982378676428,0.5150857767088838,0.7332077835172885,0.04784523169712127,NEW,curated,3388.4608126858147,D,D,D,D,,False,none,both<B
s_436040_5659,214.34141906867035,18.573336336782212,0.7200834487995429,0.04784523169712127,NEW,curated,2273.953712137676,D,D,D,D,,False,none,both<B
s_326583_5964,133.93529772655776,-0.6296561734109455,0.7145724536389899,0.04784523169712127,NEW,inchausti2025,2428.806616563932,D,D,D,D,,False,none,both<B
s_307516_2611,45.07315851260298,-4.021162310613248,0.7090253164556962,0.04784523169712127,NEW,huang2021,2275.1260345374667,D,D,D,D,,False,none,both<B
s_271638_1884,7.726214680595772,-10.283323637157618,0.7076166758064539,0.04784523169712127,NEW,storfer2024,4644.20891508789,D,D,D,D,,False,none,both<B
s_389016_3761,326.16411355512906,10.023491201279498,0.7031187066174094,0.04784523169712127,NEW,curated,4829.367726660842,D,D,D,D,,False,none,both<B
s_487606_2613,214.00259706345682,28.257984911123966,0.7023412205951297,0.04784523169712127,NEW,curated,3808.539056379766,D,D,D,D,,False,none,both<B
s_193675_4506,71.25356260584543,-24.489101588659285,0.6969397421344053,0.04784523169712127,NEW,storfer2024,1477.549425386512,D,D,D,D,,False,none,both<B
s_395432_1863,156.40578482062614,11.228911676430162,0.6954580230024826,0.04784523169712127,NEW,huang2021,2602.8205151123716,D,D,D,D,,False,none,both<B
s_441370_3026,181.26580393528505,19.522859542337645,0.6944886443605656,0.04784523169712127,NEW,curated,4898.770576396368,D,D,D,D,,False,none,both<B
s_406147_2278,14.2761383683992,13.262116535566667,0.6912391397970266,0.04784523169712127,NEW,huang2021,2513.2765532720728,D,D,D,D,,False,none,both<B
s_419965_3484,336.1574614374787,15.54806446022989,0.6903889528193325,0.04784523169712127,NEW,curated,2332.7294350318407,D,D,D,D,,False,none,both<B
s_497739_4103,233.22406104166052,30.349800076663115,0.6883744895005652,0.04784523169712127,NEW,curated,6486.141417260851,D,D,D,D,,False,none,both<B
s_470588_2955,142.70892052030013,24.99196156615624,0.6864996617997718,0.04784523169712127,NEW,curated,3088.9821948029503,D,D,D,D,,False,none,both<B
s_317670_181,65.72815763575205,-2.3625141408927215,0.6834673974082841,0.04784523169712127,NEW,huang2021,3606.400810533163,D,D,D,D,,False,none,both<B
s_473151_2425,129.76791029489888,25.48774482845027,0.6819118872845581,0.04784523169712127,NEW,curated,5210.0443085907455,D,D,D,D,,False,none,both<B
s_188276_5671,23.326408085976663,-25.412102801418076,0.6814102487334435,0.04784523169712127,NEW,storfer2024,5739.740860237695,D,D,D,D,,False,none,both<B
s_327607_6142,29.811492282527905,-0.4217441196399396,0.6793107978977544,0.04784523169712127,NEW,inchausti2025,1081.6110540940622,D,D,D,D,,False,none,both<B
s_486801_5547,345.7146248474249,28.115739755346993,0.668005366726297,0.04784523169712127,NEW,curated,3721.046745589705,D,D,D,D,,False,none,both<B
s_256228_7430,37.037771929169594,-12.881191690157365,0.9787432908345075,0.03925693133019746,KNOWN_REMOTE,storfer2024,3018.042078112678,D,D,D,D,,False,none,not-new (KNOWN_REMOTE)
s_319555_1363,176.8787305579292,-2.0677106387816178,0.9677629566718569,0.03925693133019746,NEW,storfer2024,1878.6709444628973,D,D,D,D,,False,none,both<B
s_206743_3094,24.211967410995086,-22.007636253905492,0.9657862685607149,0.03925693133019746,KNOWN_LOCAL,des_jacobs2019,0.2788010934644477,D,D,D,D,,False,none,not-new (KNOWN_LOCAL)
s_80046_1070,316.27047640543043,-49.578318642093485,0.9641522816326104,0.03925693133019746,KNOWN_LOCAL,des_jacobs2019,0.1201297516209993,D,D,D,D,,False,none,not-new (KNOWN_LOCAL)
