campaign,name,ra_deg,dec_deg,outcome,detail,candidate_provenance,source_ref
foundry_iv_muse,DESI-024.1634+00.1386,24.1634,0.1386,lens_z_only,Lens: z=0.34423+-0.0002 (Qz=1); VLT/MUSE; source redshift not measured (insufficient SNR or source not visible); needs further observation,"DESI Legacy Imaging Surveys ResNet lens candidate (Huang et al. 2020, 2021; Storfer et al. 2024 series; paper does not give per-target catalog/grade)",arXiv:2509.18078 Table 4
foundry_iv_muse,DESI-043.5347-28.7960,43.5347,-28.796,lens_z_only,Lens: z=0.62217+-0.00022 (Qz=1); VLT/MUSE; source redshift not measured (insufficient SNR or source not visible); needs further observation,"DESI Legacy Imaging Surveys ResNet lens candidate (Huang et al. 2020, 2021; Storfer et al. 2024 series; paper does not give per-target catalog/grade)",arXiv:2509.18078 Table 4
foundry_iv_muse,DESI-044.9808+01.1384,44.9808,1.1384,lens_z_only,Lens: z=0.88994+-0.00031 (Qz=1); VLT/MUSE; source redshift not measured (insufficient SNR or source not visible); needs further observation,"DESI Legacy Imaging Surveys ResNet lens candidate (Huang et al. 2020, 2021; Storfer et al. 2024 series; paper does not give per-target catalog/grade)",arXiv:2509.18078 Table 4
foundry_iv_muse,DESI-058.7923-18.5265,58.7923,-18.5265,lens_z_only,Lens: z=0.29913+-0.00014 (Qz=1); VLT/MUSE; source redshift not measured (insufficient SNR or source not visible); needs further observation,"DESI Legacy Imaging Surveys ResNet lens candidate (Huang et al. 2020, 2021; Storfer et al. 2024 series; paper does not give per-target catalog/grade)",arXiv:2509.18078 Table 4
foundry_iv_muse,DESI-064.8539-25.2245,64.8539,-25.2245,lens_z_only,Lens: z=0.371+-0.00014 (Qz=1); VLT/MUSE; source redshift not measured (insufficient SNR or source not visible); needs further observation,"DESI Legacy Imaging Surveys ResNet lens candidate (Huang et al. 2020, 2021; Storfer et al. 2024 series; paper does not give per-target catalog/grade)",arXiv:2509.18078 Table 4
foundry_iv_muse,DESI-078.3561-30.8433,78.3561,-30.8433,lens_z_only,Lens: z=0.40699+-0.00015 (Qz=1); VLT/MUSE; source redshift not measured (insufficient SNR or source not visible); needs further observation,"DESI Legacy Imaging Surveys ResNet lens candidate (Huang et al. 2020, 2021; Storfer et al. 2024 series; paper does not give per-target catalog/grade)",arXiv:2509.18078 Table 4
foundry_iv_muse,DESI-081.7544-18.9677,81.7544,-18.9677,lens_z_only,Lens: z=0.4513+-0.00026 (Qz=1); VLT/MUSE; source redshift not measured (insufficient SNR or source not visible); needs further observation,"DESI Legacy Imaging Surveys ResNet lens candidate (Huang et al. 2020, 2021; Storfer et al. 2024 series; paper does not give per-target catalog/grade)",arXiv:2509.18078 Table 4
foundry_iv_muse,DESI-109.9018+27.9032,109.9018,27.9032,lens_z_only,Lens: z=0.55391+-0.0002 (Qz=1); VLT/MUSE; source redshift not measured (insufficient SNR or source not visible); needs further observation,"DESI Legacy Imaging Surveys ResNet lens candidate (Huang et al. 2020, 2021; Storfer et al. 2024 series; paper does not give per-target catalog/grade)",arXiv:2509.18078 Table 4
foundry_iv_muse,DESI-178.0772+08.8167,178.0772,8.8167,lens_z_only,Lens: z=0.38851+-0.00015 (Qz=1); VLT/MUSE; source redshift not measured (insufficient SNR or source not visible); needs further observation,"DESI Legacy Imaging Surveys ResNet lens candidate (Huang et al. 2020, 2021; Storfer et al. 2024 series; paper does not give per-target catalog/grade)",arXiv:2509.18078 Table 4
foundry_iv_muse,DESI-234.8707+16.8379,234.8707,16.8379,lens_z_only,Lens: z=0.40948+-0.0002 (Qz=1); VLT/MUSE; source redshift not measured (insufficient SNR or source not visible); needs further observation,"DESI Legacy Imaging Surveys ResNet lens candidate (Huang et al. 2020, 2021; Storfer et al. 2024 series; paper does not give per-target catalog/grade)",arXiv:2509.18078 Table 4
foundry_iv_muse,DESI-306.4726-51.2868,306.4726,-51.2868,lens_z_only,Lens: z=0.2249+-0.00015 (Qz=1); VLT/MUSE; source redshift not measured (insufficient SNR or source not visible); needs further observation,"DESI Legacy Imaging Surveys ResNet lens candidate (Huang et al. 2020, 2021; Storfer et al. 2024 series; paper does not give per-target catalog/grade)",arXiv:2509.18078 Table 4
foundry_iv_muse,DESI-324.2094-62.6820,324.2094,-62.682,lens_z_only,Lens: z=0.2307+-0.00017 (Qz=1); VLT/MUSE; source redshift not measured (insufficient SNR or source not visible); needs further observation,"DESI Legacy Imaging Surveys ResNet lens candidate (Huang et al. 2020, 2021; Storfer et al. 2024 series; paper does not give per-target catalog/grade)",arXiv:2509.18078 Table 4
foundry_iv_muse,DESI-324.5073-60.1290,324.5073,-60.129,lens_z_only,Lens 1: z=0.32043+-0.00019 (Qz=1); Lens 2: z=0.3152+-0.00058 (Qz=1); VLT/MUSE; source redshift not measured (insufficient SNR or source not visible); needs further observation,"DESI Legacy Imaging Surveys ResNet lens candidate (Huang et al. 2020, 2021; Storfer et al. 2024 series; paper does not give per-target catalog/grade)",arXiv:2509.18078 Table 4
foundry_iv_muse,DESI-336.1611-01.8757,336.1611,-1.8757,lens_z_only,Lens: z=0.20793+-0.00016 (Qz=1); VLT/MUSE; source redshift not measured (insufficient SNR or source not visible); needs further observation,"DESI Legacy Imaging Surveys ResNet lens candidate (Huang et al. 2020, 2021; Storfer et al. 2024 series; paper does not give per-target catalog/grade)",arXiv:2509.18078 Table 4
